detailUrl,unformattedPrice,beds,baths,area,zestimate,brokerName,latitude,longitude,date
https://www.zillow.com/homedetails/LOT-29-Horizon-Dr-W-Columbus-IN-47201/2078041292_zpid/,41875,0.0,,,,CENTURY 21 Breeden REALTORS®,,,2021-11-23
https://www.zillow.com/homedetails/LOT-17-Horizon-Dr-Columbus-IN-47201/2067457647_zpid/,41875,0.0,,,,CENTURY 21 Breeden REALTORS®,,,2021-11-23
https://www.zillow.com/homedetails/1802-Pennsylvania-St-Columbus-IN-47201/85099956_zpid/,150000,2.0,1.0,3489.0,151500.0,RE/MAX Real Estate Prof,39.216846,-85.903206,2021-11-23
https://www.zillow.com/homedetails/5146-Montpelier-Ct-Columbus-IN-47203/2067893779_zpid/,241000,3.0,2.0,1758.0,,Realty One Group Dream,39.230854,-85.86,2021-11-22
https://www.zillow.com/homedetails/1947-Bonnie-Ct-Columbus-IN-47203/85101873_zpid/,111000,2.0,2.0,1140.0,,Keach & Grove,39.239872,-85.903854,2021-11-22
https://www.zillow.com/homedetails/2608-Washington-St-Columbus-IN-47201/85095203_zpid/,499000,3.0,3.0,4016.0,503000.0,RE/MAX Real Estate Prof,39.223804,-85.92213,2021-11-22
https://www.zillow.com/homedetails/4658-Bayview-Dr-Columbus-IN-47203/217823748_zpid/,270000,3.0,3.0,2068.0,272300.0,RE/MAX Real Estate Prof,39.246834,-85.884636,2021-11-22
https://www.zillow.com/homedetails/882-Box-Turtle-Ct-Columbus-IN-47201/115570731_zpid/,438375,4.0,4.0,4258.0,441900.0,RE/MAX At The Crossing,39.18589,-85.99024,2021-11-22
https://www.zillow.com/homedetails/1922-N-Cherry-St-Columbus-IN-47201/102837622_zpid/,60000,2.0,1.0,2200.0,60600.0,Mensendiek Auction Service,39.218018,-85.90676,2021-11-22
https://www.zillow.com/homedetails/11050-11050-W-525-S-Columbus-IN-47201/2068611646_zpid/,1175000,4.0,5.0,7378.0,,CENTURY 21 Scheetz,,,2021-11-19
https://www.zillow.com/homedetails/521-N-500th-Rd-W-Columbus-IN-47201/2067851056_zpid/,62500,2.0,1.0,882.0,,CENTURY 21 Breeden REALTORS®,,,2021-11-19
https://www.zillow.com/homedetails/0-Bellsville-Pike-Poplar-Grove-Rd-Columbus-IN-47201/2068366027_zpid/,148500,0.0,,,,Carpenter Hills O'Brown,,,2021-11-19
https://www.zillow.com/homedetails/1444-Blackhawk-Dr-Columbus-IN-47201/85097106_zpid/,423000,4.0,3.0,3935.0,426800.0,"Carpenter, REALTORS®",39.18206,-85.98312,2021-11-19
https://www.zillow.com/homedetails/11630-W-700-S-Columbus-IN-47201/85107220_zpid/,345000,3.0,3.0,3394.0,348100.0,CENTURY 21 Scheetz,39.096893,-86.04612,2021-11-19
https://www.zillow.com/homedetails/7380-E-25th-St-Columbus-IN-47203/85093136_zpid/,786500,4.0,2.0,4168.0,793600.0,CENTURY 21 Breeden REALTORS®,39.226097,-85.83935,2021-11-19
https://www.zillow.com/homedetails/1512-W-Paula-Dr-Columbus-IN-47201/85094179_zpid/,169900,3.0,2.0,888.0,171400.0,"Carpenter, REALTORS®",39.23826,-85.94209,2021-11-19
https://www.zillow.com/homedetails/656-Clifty-Dr-Columbus-IN-47201/85101167_zpid/,55000,3.0,1.0,1120.0,55500.0,Non-BLC Office,39.191048,-85.88073,2021-11-19
https://www.zillow.com/homedetails/3350-Marilyn-St-Columbus-IN-47203/102839782_zpid/,255000,4.0,2.0,2426.0,257300.0,Berkshire Hathaway HomeService,39.234707,-85.86406,2021-11-19
https://www.zillow.com/homedetails/2124-Chandler-Ln-Columbus-IN-47203/85097949_zpid/,160000,3.0,1.0,988.0,161500.0,CENTURY 21 Breeden REALTORS®,39.22054,-85.86838,2021-11-19
https://www.zillow.com/homedetails/2857-Sunflower-Ct-Columbus-IN-47201/217823219_zpid/,392900,5.0,3.0,2781.0,396500.0,Weichert REALTORS® Cooper Grou,39.1716,-85.95476,2021-11-19
https://www.zillow.com/homedetails/3484-Grant-Ct-Columbus-IN-47203/217824658_zpid/,415000,5.0,4.0,3835.0,418800.0,RE/MAX Real Estate Prof,39.23636,-85.90284,2021-11-19
https://www.zillow.com/homedetails/2918-Grimes-Way-Columbus-IN-47201/217823116_zpid/,339000,4.0,3.0,2532.0,342700.0,"Carpenter, REALTORS®",39.172478,-85.965195,2021-11-19
https://www.zillow.com/homedetails/3008-16th-St-Columbus-IN-47201/85100543_zpid/,137000,3.0,1.0,888.0,138300.0,CENTURY 21 Breeden REALTORS®,39.21578,-85.88775,2021-11-18
https://www.zillow.com/homedetails/12100-S-100-W-Columbus-IN-47201/85091844_zpid/,110000,4.0,2.0,2232.0,111000.0,,39.09412,-85.931366,2021-11-18
https://www.zillow.com/homedetails/9188-W-300-S-Columbus-IN-47201/217813289_zpid/,460333,3.0,4.0,3270.0,464600.0,RE/MAX Real Estate Prof,39.1526,-86.02207,2021-11-18
https://www.zillow.com/homedetails/2625-14th-St-Columbus-IN-47201/85100689_zpid/,186000,3.0,1.0,2498.0,187800.0,Dean Wagner LLC,39.212814,-85.892296,2021-11-18
https://www.zillow.com/homedetails/4808-S-450-E-Columbus-IN-47203/94271624_zpid/,177500,2.0,1.0,1608.0,179200.0,F.C. Tucker Real Estate Expert,39.15646,-85.82823,2021-11-18
https://www.zillow.com/homedetails/2019-19th-St-Columbus-IN-47201/102837729_zpid/,154900,3.0,1.0,1134.0,156400.0,"Carpenter, REALTORS®",39.217392,-85.9025,2021-11-18
https://www.zillow.com/homedetails/6980-W-County-Road-850-S-Columbus-IN-47201/2068493037_zpid/,339000,3.0,2.0,3460.0,,PNA Realty,,,2021-11-17
https://www.zillow.com/homedetails/2140-Doctors-Park-Dr-Columbus-IN-47203/85102472_zpid/,220000,3.0,2.0,1497.0,222100.0,Berkshire Hathaway Home,39.230915,-85.900375,2021-11-17
https://www.zillow.com/homedetails/2223-Broadmoor-Ln-Columbus-IN-47203/85102414_zpid/,369500,4.0,3.0,3834.0,373100.0,CENTURY 21 Breeden REALTORS®,39.23464,-85.90016,2021-11-17
https://www.zillow.com/homedetails/3795-N-250-W-Columbus-IN-47201/85104606_zpid/,310000,3.0,2.0,1824.0,313000.0,Fathom Realty,39.23562,-85.96451,2021-11-17
https://www.zillow.com/homedetails/6998-Stoney-Ridge-Dr-Columbus-IN-47201/217822040_zpid/,540000,5.0,4.0,5396.0,545200.0,"Carpenter, REALTORS®",39.18695,-85.99807,2021-11-17
https://www.zillow.com/homedetails/4686-Breckenridge-Dr-Columbus-IN-47203/102839274_zpid/,153000,3.0,2.0,1620.0,154500.0,CENTURY 21 Breeden REALTORS®,39.24909,-85.88782,2021-11-16
https://www.zillow.com/homedetails/12887-W-50-S-Columbus-IN-47201/85106590_zpid/,283500,4.0,3.0,2160.0,286400.0,RE/MAX Real Estate Prof,39.188908,-86.06143,2021-11-15
https://www.zillow.com/homedetails/1878-Lakecrest-Dr-Columbus-IN-47201/217834369_zpid/,255000,3.0,3.0,2114.0,257600.0,F.C. Tucker Real Estate Expert,39.16701,-85.941895,2021-11-15
https://www.zillow.com/homedetails/586-Falcon-Dr-Columbus-IN-47201/85091544_zpid/,200000,3.0,2.0,1600.0,202400.0,"Carpenter, REALTORS®",39.152832,-85.92761,2021-11-15
https://www.zillow.com/homedetails/611-Rocky-Ford-Rd-Columbus-IN-47203/85094770_zpid/,285000,3.0,3.0,3414.0,288100.0,Berkshire Hathaway Home,39.237446,-85.91894,2021-11-12
https://www.zillow.com/homedetails/3007-Hawcreek-Blvd-Columbus-IN-47203/85098770_zpid/,175000,4.0,2.0,1476.0,176900.0,Berkshire Hathaway Home,39.228386,-85.89065,2021-11-12
https://www.zillow.com/homedetails/1340-Lawton-Ave-Columbus-IN-47201/102835845_zpid/,129900,3.0,2.0,2220.0,131300.0,RE/MAX Real Estate Prof,39.212128,-85.922935,2021-11-12
https://www.zillow.com/homedetails/15551-S-100-W-Columbus-IN-47201/217811133_zpid/,250000,3.0,2.0,2548.0,252700.0,RE/MAX Real Estate Prof,39.065582,-85.92043,2021-11-12
https://www.zillow.com/homedetails/2080-Lakecrest-Dr-Columbus-IN-47201/217812574_zpid/,289000,4.0,3.0,3200.0,292100.0,Berkshire Hathaway Home,39.169476,-85.94474,2021-11-12
https://www.zillow.com/homedetails/7000-Scarborough-Dr-Columbus-IN-47201/217822008_zpid/,409000,5.0,3.0,4449.0,413400.0,"Carpenter, REALTORS®",39.19102,-85.998726,2021-11-12
https://www.zillow.com/homedetails/1508-N-Meadows-Ct-Columbus-IN-47203/85093598_zpid/,572500,3.0,4.0,5516.0,578700.0,RE/MAX Real Estate Prof,39.214535,-85.78728,2021-11-12
https://www.zillow.com/homedetails/4683-Bayview-Dr-Columbus-IN-47203/217823736_zpid/,219900,3.0,2.0,1432.0,222300.0,RE/MAX Real Estate Prof,39.24758,-85.88382,2021-11-12
https://www.zillow.com/homedetails/2075-Kingdom-Dr-Columbus-IN-47201/102837266_zpid/,124900,3.0,2.0,1244.0,126300.0,Berkshire Hathaway Home,39.219284,-85.89016,2021-11-11
https://www.zillow.com/homedetails/7400-E-State-Route-46-Columbus-IN-47201/2067853688_zpid/,290000,3.0,3.0,4528.0,,CENTURY 21 Breeden REALTORS®,,,2021-11-10
https://www.zillow.com/homedetails/0-W-Becks-Grove-Rd-Columbus-IN-47201/2071120689_zpid/,175000,,,,,Century 21 Scheetz-Indianapolis,,,2021-11-10
https://www.zillow.com/homedetails/0-W-Raintree-Dr-S-Columbus-IN-47201/2067595098_zpid/,175000,0.0,,,,RE/MAX Real Estate Prof,,,2021-11-10
https://www.zillow.com/homedetails/11181-W-Grandview-Dr-Columbus-IN-47201/85107091_zpid/,1075000,4.0,4.0,3662.0,1087000.0,F.C. Tucker Company,39.152893,-86.04652,2021-11-10
https://www.zillow.com/homedetails/3224-Rolling-Hill-Dr-Columbus-IN-47201/85093769_zpid/,250000,4.0,3.0,2955.0,252800.0,Dean Wagner LLC,39.167355,-85.94588,2021-11-10
https://www.zillow.com/homedetails/5606-Poplar-Woods-Ct-Columbus-IN-47203/217834533_zpid/,310000,3.0,2.0,1800.0,313500.0,F.C. Tucker Real Estate Expert,39.225536,-85.861855,2021-11-10
https://www.zillow.com/homedetails/2923-Fairlawn-Dr-Columbus-IN-47203/85097688_zpid/,180000,3.0,2.0,2166.0,182400.0,CENTURY 21 Breeden REALTORS®,39.227898,-85.87166,2021-11-10
https://www.zillow.com/homedetails/11171-W-Grandview-Dr-Columbus-IN-47201/85107093_zpid/,1312500,3.0,2.0,2560.0,1337300.0,Non-BLC Office,39.15251,-86.04671,2021-11-10
https://www.zillow.com/homedetails/365-Parkway-Dr-Columbus-IN-47201/85100786_zpid/,70000,2.0,1.0,1654.0,79800.0,"Evermark Property Group, LLC",39.20239,-85.88777,2021-11-09
https://www.zillow.com/homedetails/4601-S-550-W-Columbus-IN-47201/85106459_zpid/,225000,3.0,2.0,1288.0,227600.0,RE/MAX Real Estate Prof,39.1549,-86.01327,2021-11-09
https://www.zillow.com/homedetails/2309-Lafayette-Ave-Columbus-IN-47201/85095486_zpid/,460000,3.0,3.0,4120.0,465300.0,RE/MAX Real Estate Prof,39.22147,-85.918915,2021-11-09
https://www.zillow.com/homedetails/4685-Willowbrook-Dr-Columbus-IN-47203/217823644_zpid/,280000,4.0,3.0,2666.0,283200.0,RE/MAX Real Estate Prof,39.248642,-85.88576,2021-11-09
https://www.zillow.com/homedetails/3838-Pawnee-Trl-Columbus-IN-47203/217823855_zpid/,375000,4.0,3.0,3365.0,379300.0,Berkshire Hathaway Home,39.243866,-85.8959,2021-11-09
https://www.zillow.com/homedetails/2023-W-Fiesbeck-Rd-Columbus-IN-47201/2067951099_zpid/,220000,4.0,3.0,1896.0,,Berkshire Hathaway Home,,,2021-11-08
https://www.zillow.com/homedetails/10012-S-Jonesville-Rd-Columbus-IN-47201/85091993_zpid/,162500,3.0,2.0,1345.0,164400.0,Dean Wagner LLC,39.112022,-85.888756,2021-11-08
https://www.zillow.com/homedetails/506-E-Oak-Mnr-Columbus-IN-47203/94275829_zpid/,250000,3.0,2.0,2400.0,252900.0,RE/MAX Real Estate Prof,39.29972,-85.92203,2021-11-08
https://www.zillow.com/homedetails/9230-N-Keith-Dr-W-Columbus-IN-47203/102832728_zpid/,240000,4.0,2.0,2197.0,242800.0,RE/MAX Real Estate Prof,39.29011,-85.87991,2021-11-08
https://www.zillow.com/homedetails/6133-Basswood-Dr-Columbus-IN-47201/102836252_zpid/,379900,3.0,3.0,3982.0,384300.0,F.C. Tucker Real Estate Expert,39.192177,-85.98974,2021-11-08
https://www.zillow.com/homedetails/3360-Marilyn-St-Columbus-IN-47203/85103447_zpid/,230000,3.0,2.0,2033.0,232800.0,Cornerstone Realty,39.234955,-85.86407,2021-11-05
https://www.zillow.com/homedetails/8415-Buckingham-Dr-Columbus-IN-47201/85105881_zpid/,193000,3.0,2.0,1536.0,195400.0,Dean Wagner LLC,39.282635,-85.95316,2021-11-05
https://www.zillow.com/homedetails/2552-N-Boohers-Ct-Columbus-IN-47203/85093141_zpid/,282000,3.0,2.0,2624.0,285500.0,Realty One Group Dream,39.22408,-85.85572,2021-11-05
https://www.zillow.com/homedetails/3610-Deerfield-Pl-Columbus-IN-47203/85094526_zpid/,345000,4.0,3.0,4913.0,349300.0,CENTURY 21 Breeden REALTORS®,39.24003,-85.91902,2021-11-05
https://www.zillow.com/homedetails/12360-S-100-W-Columbus-IN-47201/217814734_zpid/,214900,2.0,1.0,2280.0,217600.0,F.C. Tucker Real Estate Expert,39.092323,-85.93166,2021-11-05
https://www.zillow.com/homedetails/3058-Creekridge-Ln-Columbus-IN-47201/2067616915_zpid/,239990,3.0,3.0,2061.0,243000.0,Non-BLC Office,,,2021-11-05
https://www.zillow.com/homedetails/854-N-410-E-Columbus-IN-47203/85093278_zpid/,310000,4.0,3.0,2240.0,313900.0,"Pursuit Realty, LLC",39.20805,-85.83717,2021-11-05
https://www.zillow.com/homedetails/565-Glendale-Dr-Columbus-IN-47201/94263455_zpid/,60000,3.0,2.0,988.0,60800.0,"HOME Real Estate Services, LLC",39.192352,-85.881226,2021-11-05
https://www.zillow.com/homedetails/480-Parkway-Dr-Columbus-IN-47201/102838495_zpid/,104000,2.0,1.0,684.0,105500.0,"Carpenter, REALTORS®",39.203903,-85.88828,2021-11-05
https://www.zillow.com/homedetails/2112-Hawcreek-Ave-Columbus-IN-47201/85099870_zpid/,125000,3.0,2.0,1536.0,126600.0,"Carpenter, REALTORS®",39.219673,-85.89947,2021-11-05
https://www.zillow.com/homedetails/3494-Washington-St-Columbus-IN-47203/102834990_zpid/,189900,3.0,1.0,2496.0,192300.0,RE/MAX Real Estate Prof,39.237057,-85.92159,2021-11-04
https://www.zillow.com/homedetails/5290-N-330-W-Columbus-IN-47201/119749772_zpid/,359900,3.0,2.0,1448.0,364400.0,"Family Tree Realty, LLC",39.25519,-85.977356,2021-11-04
https://www.zillow.com/homedetails/6072-N-Stratton-Ct-Columbus-IN-47203/2133952141_zpid/,237400,3.0,2.0,2015.0,,RE/MAX Real Estate Prof,39.222736,-85.85606,2021-11-03
https://www.zillow.com/homedetails/222-Falcon-Dr-Columbus-IN-47201/85091576_zpid/,158000,2.0,1.0,816.0,160000.0,Dean Wagner LLC,39.15311,-85.921555,2021-11-03
https://www.zillow.com/homedetails/1815-Chestnut-St-Columbus-IN-47201/85095592_zpid/,150000,2.0,1.0,1464.0,152000.0,RE/MAX Real Estate Prof,39.2169,-85.914925,2021-11-03
https://www.zillow.com/homedetails/7116-Grandview-Rd-Columbus-IN-47201/318287517_zpid/,417500,3.0,3.0,2304.0,421500.0,Non-BLC Office,39.12995,-86.11388,2021-11-03
https://www.zillow.com/homedetails/3515-Richland-Dr-Columbus-IN-47203/85102854_zpid/,242000,3.0,2.0,1751.0,245200.0,RE/MAX Real Estate Prof,39.235275,-85.88203,2021-11-02
https://www.zillow.com/homedetails/2346-Creek-Bank-Dr-Columbus-IN-47201/246897063_zpid/,300000,5.0,3.0,3030.0,304000.0,F.C. Tucker Real Estate Expert,39.16331,-85.950195,2021-11-02
https://www.zillow.com/homedetails/455-Coovert-St-Columbus-IN-47201/102838803_zpid/,94000,2.0,1.0,1632.0,95500.0,CENTURY 21 Breeden REALTORS®,39.1919,-85.88931,2021-11-02
https://www.zillow.com/homedetails/600-S-Lot-2-Columbus-2-Columbus-IN-47203/2071332971_zpid/,40000,0.0,,,,"Carpenter, REALTORS®",,,2021-11-01
https://www.zillow.com/homedetails/600-S-Lot-1-Columbus-1-Columbus-IN-47203/2071333010_zpid/,60000,0.0,,,,"Carpenter, REALTORS®",,,2021-11-01
https://www.zillow.com/homedetails/8501-W-450-S-Columbus-IN-47201/85107286_zpid/,179000,3.0,2.0,1410.0,181400.0,Keller Williams Indy Metro S,39.131817,-86.01391,2021-11-01
https://www.zillow.com/homedetails/9313-W-Reeves-Dr-Columbus-IN-47201/85106772_zpid/,987000,4.0,4.0,6436.0,1000200.0,RE/MAX Real Estate Prof,39.181484,-86.02342,2021-11-01
https://www.zillow.com/homedetails/4360-N-Riverside-Dr-Columbus-IN-47203/85095765_zpid/,925000,6.0,4.0,4362.0,937300.0,CENTURY 21 Breeden REALTORS®,39.24836,-85.91989,2021-11-01
https://www.zillow.com/homedetails/1624-California-St-Columbus-IN-47201/85096037_zpid/,180000,3.0,2.0,4194.0,182400.0,CENTURY 21 Breeden REALTORS®,39.21516,-85.914314,2021-11-01
https://www.zillow.com/homedetails/11630-W-Georgetown-Rd-Columbus-IN-47201/102834619_zpid/,250000,3.0,3.0,1920.0,253300.0,RE/MAX Real Estate Prof,39.217457,-86.049255,2021-11-01
https://www.zillow.com/homedetails/2033-Buckthorn-Dr-Columbus-IN-47201/217808727_zpid/,261001,3.0,2.0,1908.0,264500.0,Berkshire Hathaway Home,39.26018,-85.947685,2021-11-01
https://www.zillow.com/homedetails/5765-Victory-Dr-Columbus-IN-47203/217834521_zpid/,285000,3.0,2.0,1600.0,288800.0,F.C. Tucker Real Estate Expert,39.22521,-85.858025,2021-11-01
https://www.zillow.com/homedetails/4655-N-Riverside-Dr-Columbus-IN-47203/85094195_zpid/,235000,3.0,2.0,2089.0,238200.0,RE/MAX Real Estate Prof,39.254986,-85.91798,2021-11-01
https://www.zillow.com/homedetails/5351-S-Poplar-Dr-Columbus-IN-47201/102833650_zpid/,1451000,3.0,2.0,1874.0,771800.0,RE/MAX Real Estate Prof,39.148487,-86.05382,2021-11-01
https://www.zillow.com/homedetails/2092-Beacon-Ct-Columbus-IN-47201/316594915_zpid/,289900,5.0,3.0,2878.0,294500.0,"Runnebohm Realty, LLC",39.17045,-85.9506,2021-11-01
https://www.zillow.com/homedetails/148-N-Ross-St-Columbus-IN-47201/102838716_zpid/,5500,0.0,,,,RE/MAX Real Estate Prof,39.19929,-85.89379,2021-10-30
https://www.zillow.com/homedetails/1881-Conifer-Ct-Columbus-IN-47201/217808717_zpid/,32000,0.0,,,,RE/MAX Real Estate Prof,39.26127,-85.94606,2021-10-29
https://www.zillow.com/homedetails/7035-Scarborough-Ct-Columbus-IN-47201/2075916033_zpid/,465000,4.0,3.0,4411.0,,Berkshire Hathaway Home,39.190674,-85.99993,2021-10-29
https://www.zillow.com/homedetails/702-Riverside-Ct-Columbus-IN-47203/2069826056_zpid/,249900,3.0,2.0,2604.0,,Dean Wagner LLC,,,2021-10-29
https://www.zillow.com/homedetails/8870-W-550-S-Columbus-IN-47201/102834004_zpid/,350000,3.0,2.0,3178.0,369900.0,Dean Wagner LLC,39.11887,-86.01816,2021-10-29
https://www.zillow.com/homedetails/4270-N-200-W-Columbus-IN-47201/85104601_zpid/,329000,3.0,2.0,2378.0,333600.0,Dean Wagner LLC,39.24167,-85.95151,2021-10-29
https://www.zillow.com/homedetails/10113-N-Hickory-Ln-Columbus-IN-47203/85105630_zpid/,229900,3.0,3.0,2548.0,233100.0,CENTURY 21 Breeden REALTORS®,39.296337,-85.91944,2021-10-29
https://www.zillow.com/homedetails/2602-Meadowlark-Ln-Columbus-IN-47201/85099528_zpid/,245600,4.0,2.0,3632.0,249100.0,"HOME Real Estate Services, LLC",39.22414,-85.90776,2021-10-29
https://www.zillow.com/homedetails/1230-Boxwood-Ct-Columbus-IN-47201/85097138_zpid/,371000,4.0,3.0,2660.0,376200.0,CENTURY 21 Breeden REALTORS®,39.183224,-85.98607,2021-10-29
https://www.zillow.com/homedetails/2221-Pennsylvania-St-Columbus-IN-47201/85099892_zpid/,150000,3.0,2.0,1204.0,152100.0,RE/MAX Real Estate Prof,39.22077,-85.90252,2021-10-29
https://www.zillow.com/homedetails/1914-Hawcreek-Ave-Columbus-IN-47201/85099954_zpid/,179500,2.0,1.0,1287.0,182000.0,RE/MAX Real Estate Prof,39.21804,-85.89946,2021-10-29
https://www.zillow.com/homedetails/3103-N-Stanley-Ln-Columbus-IN-47201/102835346_zpid/,169900,3.0,2.0,1056.0,172300.0,"Carpenter, REALTORS®",39.227806,-85.98869,2021-10-29
https://www.zillow.com/homedetails/5820-Buchanan-Ct-Columbus-IN-47203/102836993_zpid/,249900,3.0,2.0,1562.0,253400.0,Berkshire Hathaway Home,39.223446,-85.859604,2021-10-29
https://www.zillow.com/homedetails/3375-Fall-Valley-Dr-Columbus-IN-47203/102839603_zpid/,211500,3.0,3.0,1624.0,214500.0,Dean Wagner LLC,39.243702,-85.885506,2021-10-29
https://www.zillow.com/homedetails/3821-Terrace-Woods-Dr-Columbus-IN-47201/115570025_zpid/,289000,3.0,2.0,1818.0,293100.0,CENTURY 21 Breeden REALTORS®,39.172012,-85.96503,2021-10-29
https://www.zillow.com/homedetails/6108-Heron-Ct-Columbus-IN-47201/123794189_zpid/,395000,4.0,3.0,4557.0,400600.0,Carpenter Hills O'Brown,39.18828,-85.99268,2021-10-29
https://www.zillow.com/homedetails/661-Smith-St-Columbus-IN-47201/124604516_zpid/,163000,3.0,2.0,1232.0,165300.0,Dean Wagner LLC,39.205605,-85.8972,2021-10-29
https://www.zillow.com/homedetails/2357-Middle-View-Dr-Columbus-IN-47201/217813061_zpid/,191000,3.0,2.0,1240.0,193700.0,CENTURY 21 Breeden REALTORS®,39.16625,-85.95107,2021-10-29
https://www.zillow.com/homedetails/952-Shagbark-Ct-Columbus-IN-47201/85096989_zpid/,170000,2.0,2.0,1154.0,,"Carpenter, REALTORS®",39.18784,-85.96986,2021-10-29
https://www.zillow.com/homedetails/8533-Farmstead-Ct-Columbus-IN-47201/85105847_zpid/,180000,3.0,2.0,1344.0,182600.0,"HOME Real Estate Services, LLC",39.283447,-85.95211,2021-10-29
https://www.zillow.com/homedetails/12735-W-Baker-Hollow-Rd-Columbus-IN-47201/85106485_zpid/,265000,3.0,2.0,2448.0,268800.0,Dean Wagner LLC,39.21108,-86.05931,2021-10-29
https://www.zillow.com/homedetails/1165-Driftwood-Ave-Columbus-IN-47203/94263102_zpid/,180000,3.0,2.0,1833.0,182600.0,"That Property Guy, LLC",39.256077,-85.91306,2021-10-29
https://www.zillow.com/homedetails/1930-Gilmore-St-Columbus-IN-47201/102837575_zpid/,165500,2.0,1.0,1884.0,167900.0,RE/MAX Real Estate Prof,39.2182,-85.90996,2021-10-29
https://www.zillow.com/homedetails/3673-N-Marr-Rd-Columbus-IN-47203/102839644_zpid/,145000,2.0,1.0,2546.0,147100.0,Dean Wagner LLC,39.23737,-85.88376,2021-10-29
https://www.zillow.com/homedetails/3343-Old-Field-Ln-Columbus-IN-47203/102839616_zpid/,237000,4.0,3.0,2188.0,240400.0,CENTURY 21 Breeden REALTORS®,39.2353,-85.877525,2021-10-29
https://www.zillow.com/homedetails/5222-E-Christianburg-Rd-Columbus-IN-47201/102841841_zpid/,585000,3.0,3.0,4420.0,591400.0,Keller Williams Indy Metro S,39.120632,-86.145645,2021-10-28
https://www.zillow.com/homedetails/9227-W-300-S-Columbus-IN-47201/85107418_zpid/,220000,3.0,2.0,1884.0,223200.0,CENTURY 21 Breeden REALTORS®,39.1497,-86.02181,2021-10-28
https://www.zillow.com/homedetails/2731-Bluebell-Ct-E-Columbus-IN-47201/102836494_zpid/,455700,5.0,4.0,4465.0,462200.0,RE/MAX Real Estate Prof,39.173183,-85.952675,2021-10-28
https://www.zillow.com/homedetails/1220-Iowa-St-Columbus-IN-47201/102837781_zpid/,336500,,,,341300.0,RE/MAX Tower,39.211037,-85.901855,2021-10-28
https://www.zillow.com/homedetails/2113-Buckthorn-Dr-Columbus-IN-47201/251679452_zpid/,268000,3.0,3.0,2336.0,271900.0,"eXp Realty, LLC",39.259785,-85.94963,2021-10-28
https://www.zillow.com/homedetails/903-Pearl-St-Columbus-IN-47201/85096434_zpid/,220000,2.0,2.0,2592.0,223200.0,RE/MAX Real Estate Prof,39.20777,-85.917114,2021-10-27
https://www.zillow.com/homedetails/1825-18th-St-Columbus-IN-47201/102837585_zpid/,121000,3.0,1.0,1864.0,122800.0,Christy's of Indiana,39.21666,-85.90465,2021-10-27
https://www.zillow.com/homedetails/3053-Creekridge-Ln-Columbus-IN-47201/2068926967_zpid/,279990,3.0,3.0,2061.0,,Berkshire Hathaway Home,,,2021-10-26
https://www.zillow.com/homedetails/7120-N-250-E-Columbus-IN-47203/85105430_zpid/,177000,3.0,2.0,1292.0,,CENTURY 21 Breeden REALTORS®,39.273186,-85.86664,2021-10-26
https://www.zillow.com/homedetails/242-Hege-Ave-Columbus-IN-47201/102839074_zpid/,125000,2.0,1.0,1401.0,127200.0,Berkshire Hathaway Home,39.19479,-85.90362,2021-10-26
https://www.zillow.com/homedetails/7050-W-Harness-Ln-Columbus-IN-47201/85106854_zpid/,425000,5.0,3.0,3881.0,431300.0,CENTURY 21 Breeden REALTORS®,39.179714,-85.99972,2021-10-25
https://www.zillow.com/homedetails/4645-Park-Ln-Columbus-IN-47203/85094257_zpid/,229000,3.0,2.0,1336.0,232500.0,Dean Wagner LLC,39.2542,-85.91523,2021-10-25
https://www.zillow.com/homedetails/2302-Sumpter-Ct-Columbus-IN-47203/85098129_zpid/,235000,3.0,2.0,1482.0,238600.0,RE/MAX Real Estate Prof,39.222908,-85.86151,2021-10-25
https://www.zillow.com/homedetails/6261-S-650-W-Columbus-IN-47201/85107167_zpid/,125000,3.0,2.0,1370.0,127300.0,Mensendiek Auction Service,39.140186,-86.032455,2021-10-25
https://www.zillow.com/homedetails/1995-Woodland-Parks-Dr-Columbus-IN-47201/217808751_zpid/,276000,6.0,3.0,2800.0,280600.0,Dean Wagner LLC,39.259678,-85.947075,2021-10-25
https://www.zillow.com/homedetails/3201-Fairlawn-Dr-Columbus-IN-47203/85103300_zpid/,230000,4.0,3.0,2250.0,233700.0,RE/MAX Real Estate Prof,39.23098,-85.87162,2021-10-22
https://www.zillow.com/homedetails/242-Jones-St-Columbus-IN-47201/85101508_zpid/,167500,3.0,1.0,1280.0,170200.0,"Hoosier Brokers, Inc",39.1949,-85.90493,2021-10-22
https://www.zillow.com/homedetails/3340-Flintwood-Dr-Columbus-IN-47203/85103474_zpid/,190000,3.0,2.0,1456.0,193000.0,RE/MAX Real Estate Prof,39.23426,-85.865486,2021-10-22
https://www.zillow.com/homedetails/3032-Beech-Dr-Columbus-IN-47203/102836847_zpid/,167900,3.0,2.0,2112.0,170600.0,Dean Wagner LLC,39.22908,-85.875275,2021-10-22
https://www.zillow.com/homedetails/739-Maple-St-Columbus-IN-47201/102837901_zpid/,92500,,,,94000.0,F.C. Tucker Real Estate Expert,39.20689,-85.907524,2021-10-22
https://www.zillow.com/homedetails/2217-Gilmore-St-Columbus-IN-47201/85099679_zpid/,189900,3.0,2.0,2504.0,194000.0,RE/MAX Real Estate Prof,39.22068,-85.90935,2021-10-22
